,name,value
1133,hurry,0.96019316
1134,athlete,0.95413244
1135,ride,0.95298684
1136,active,0.9382526
1137,seated,0.9304604
1138,exercise,0.92907035
1139,man,0.9110316
1140,people,0.9103326
1141,motion,0.9044728
1142,competition,0.9913184
1143,race,0.9893849
1144,wheel,0.9710842
1145,bike,0.95377696
1146,cyclist,0.94896245
1147,athlete,0.93928987
1148,man,0.93534935
1149,sport,0.9336028
1150,hurry,0.9154895
1151,championship,0.90362835
1152,competition,0.99449074
1153,sport,0.9821991
1154,championship,0.9612415
1155,hurry,0.95727956
1156,race,0.95479304
1157,athlete,0.9525755
1158,exercise,0.93031204
1159,wood,0.9200162
1160,man,0.91669786
1161,action,0.90941423
1162,recreation,0.9070902
1163,active,0.9041276
1164,bike,0.9990169
1165,competition,0.9945305
1166,sport,0.99357474
1167,wheel,0.99266493
1168,race,0.9921234
1169,athlete,0.9823117
1170,cyclist,0.9809002
1171,hurry,0.9791973
1172,biker,0.9718617
1173,ride,0.9715385
1174,active,0.9619235
1175,seated,0.958786
1176,exercise,0.9476748
1177,rider,0.94208103
1178,recreation,0.9374161
1179,vehicle,0.9230372
1180,fitness,0.92293537
1181,squad,0.91490704
1182,action,0.90623176
1183,man,0.990476
1184,competition,0.9782065
1185,adult,0.95246357
1186,athlete,0.95229125
1187,soccer,0.9862243
1188,football,0.97849584
1189,competition,0.9775556
1190,outdoors,0.9326683
1191,adult,0.9182393
1192,people,0.9169674
1193,man,0.9155241
1194,competition,0.9950282
1195,race,0.9875506
1196,championship,0.9604063
1197,man,0.9581897
1198,athlete,0.9567212
1199,adult,0.9533784
1200,people,0.9320888
1201,competition,0.99725837
1202,race,0.9947295
1203,action,0.9721348
1204,wheel,0.9649081
1205,cyclist,0.96077394
1206,vehicle,0.95762503
1207,championship,0.95685923
1208,athlete,0.95313865
1209,helmet,0.9522226
1210,bike,0.94864786
1211,people,0.94000614
1212,ride,0.9240799
1213,adult,0.92173916
1214,man,0.9196315
1215,race,0.9992436
1216,competition,0.9989792
1217,wheel,0.9744377
1218,championship,0.9722055
1219,track,0.9717516
1220,sport,0.9676452
1221,bike,0.9663365
1222,helmet,0.96246755
1223,cyclist,0.9579681
1224,fast,0.95760846
1225,hurry,0.95652264
1226,adult,0.93979925
1227,action,0.9271189
1228,man,0.92547184
